coordinates,elevation
"(36.58616685, -105.4569621)",3233.22
"(36.58613009, -105.45706467)",3230.97
"(36.58609333, -105.45716725)",3228.85
"(36.58605656, -105.45726982)",3227.03
"(36.5860198, -105.4573724)",3226.51
"(36.58598335, -105.45752805)",3224.23
"(36.5859469, -105.4576837)",3222.03
"(36.58593985, -105.4578152)",3219.74
"(36.5859328, -105.4579467)",3218.02
"(36.5859511, -105.4580282)",3215.79
"(36.5859694, -105.4581097)",3214.02
"(36.5859877, -105.4581912)",3213.31
"(36.586006, -105.4582727)",3213.13
"(36.58606115, -105.4583361)",3210.40
"(36.5861163, -105.4583995)",3208.60
"(36.5861993, -105.4584264)",3205.96
"(36.5862748, -105.4583779)",3204.28
"(36.58629055, -105.45821865)",3203.28
"(36.5863063, -105.4580594)",3203.19
"(36.5863538, -105.4579521)",3202.39
"(36.5864013, -105.4578448)",3201.79
"(36.58649385, -105.457744)",3199.47
"(36.5865864, -105.4576432)",3197.57
"(36.5866387, -105.45758413)",3197.15
"(36.586691, -105.45752505)",3196.41
"(36.5867433, -105.45746597)",3195.74
"(36.5867956, -105.4574069)",3194.72
"(36.5868355, -105.45730138)",3194.89
"(36.5868754, -105.45719585)",3193.57
"(36.5869153, -105.45709032)",3191.70
"(36.5869552, -105.4569848)",3189.93
"(36.58703425, -105.4569273)",3187.27
"(36.5871133, -105.4568698)",3186.48
"(36.58718745, -105.45687215)",3184.39
"(36.5872616, -105.4568745)",3182.25
"(36.5873373, -105.45696685)",3179.12
"(36.587413, -105.4570592)",3176.41
"(36.5875045, -105.4571271)",3174.38
"(36.587596, -105.457195)",3172.24
"(36.5877155, -105.45726715)",3170.09
"(36.587835, -105.4573393)",3168.57
"(36.58787925, -105.45742265)",3168.77
"(36.5879235, -105.457506)",3168.33
"(36.5879143, -105.4576591)",3168.16
"(36.5878466, -105.45775585)",3168.16
"(36.5877789, -105.4578526)",3165.70
"(36.5876863, -105.45790845)",3164.77
"(36.5875937, -105.4579643)",3163.66
"(36.5875568, -105.4580465)",3160.85
"(36.5875243, -105.4581443)",3158.86
"(36.5875774, -105.45820655)",3156.74
"(36.5876305, -105.4582688)",3155.02
